nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   ,label
-1.190302253,-0.162560746,-1.304190516,-0.085442469,-1.281554937,-0.220544472,-1.353176832,0.113555238,-1.297130108,-0.216815397,-0.983908355,0.331243873,-1.015937328,-0.306386262,-0.480065793,0.498680174,-0.579026401,-0.46462661,-0.467433751,0.109176055,-0.518583715,-0.303553551,0.010286605,0.187264621,-0.010286605,-0.187264949,0.535207391,0.199157298,0.514733851,-0.108129218,1.087666988,0.210102171,0.994345903,-0.085660696,Berdiri
-1.188112855,-0.166000694,-1.300793052,-0.087107159,-1.278608799,-0.220742166,-1.34822917,0.114560068,-1.294975519,-0.211243674,-0.979130685,0.334245682,-1.020631909,-0.303418547,-0.4706752,0.506450534,-0.579105198,-0.465202004,-0.493609786,0.075094789,-0.522592127,-0.298995554,0.012280975,0.186809689,-0.01228065,-0.186809689,0.52718091,0.199198171,0.509333372,-0.106104799,1.081037521,0.212439224,0.988373578,-0.085395843,Berdiri
-1.188197732,-0.1582174,-1.301815867,-0.080064371,-1.279577732,-0.214902714,-1.350635648,0.12039835,-1.295071483,-0.209556192,-0.975619793,0.339808613,-1.023965716,-0.299099565,-0.464948446,0.511030316,-0.577956557,-0.465838164,-0.492402524,0.073128708,-0.517959774,-0.291459739,0.012292961,0.186773881,-0.012293288,-0.186774209,0.529969394,0.20429258,0.515562057,-0.103442766,1.09025383,0.222105742,0.998209178,-0.08335951,Berdiri
-1.189659715,-0.156160265,-1.301727533,-0.077415004,-1.28075254,-0.212080255,-1.351786256,0.123722181,-1.29878509,-0.206584737,-0.974572539,0.341502458,-1.024908662,-0.295948178,-0.464961231,0.51167959,-0.576555073,-0.463080853,-0.487751603,0.077619538,-0.515975833,-0.294193536,0.012974646,0.184864968,-0.01297432,-0.184865296,0.531517804,0.205816537,0.512107551,-0.101772115,1.08878243,0.227290034,0.9966681,-0.077194825,Berdiri
-1.19370532,-0.15838334,-1.305919647,-0.079427928,-1.284477115,-0.215033427,-1.357148528,0.123728491,-1.30399406,-0.211199552,-0.973299026,0.341709197,-1.026248455,-0.299167722,-0.460957229,0.506933749,-0.577219307,-0.466354489,-0.488427997,0.073404431,-0.512393475,-0.295575351,0.012005638,0.184017882,-0.012005638,-0.184017882,0.542965055,0.207584545,0.522903502,-0.10432253,1.09869802,0.228645921,1.007867575,-0.080835275,Berdiri
-1.195927978,-0.159232095,-1.307448864,-0.079195172,-1.286464453,-0.215107024,-1.359022856,0.125559106,-1.306254864,-0.209793031,-0.975230753,0.341421068,-1.024348736,-0.300408483,-0.461344063,0.498328388,-0.570344865,-0.460514277,-0.488761872,0.07346832,-0.509957254,-0.296933293,0.010097507,0.185383976,-0.010097507,-0.185384303,0.542108417,0.209700301,0.523226321,-0.102739528,1.09585762,0.231904864,1.006939054,-0.078246266,Berdiri
-1.192771673,-0.160920396,-1.297232747,-0.081522152,-1.282961369,-0.216616541,-1.356153727,0.12552686,-1.302725911,-0.209622115,-0.975870311,0.34383449,-1.023672938,-0.301095188,-0.460209459,0.49944365,-0.566214085,-0.458907008,-0.487509429,0.068033569,-0.507444203,-0.29825297,0.009245367,0.18439658,-0.00924504,-0.18439658,0.540213883,0.20952487,0.518924475,-0.102352217,1.096543193,0.231176093,1.005849361,-0.076488242,Berdiri
-1.205142021,-0.159749761,-1.302240252,-0.082652628,-1.287024975,-0.218979284,-1.360069871,0.125499204,-1.30540657,-0.215960845,-0.975832522,0.341725796,-1.023799419,-0.303358227,-0.460562199,0.501386523,-0.567135572,-0.461955845,-0.486875623,0.067208342,-0.506578505,-0.295374483,0.009350711,0.185495287,-0.009351041,-0.185495287,0.551044106,0.211991221,0.528404057,-0.103882872,1.109931231,0.233926699,1.020403624,-0.07355348,Berdiri
-1.200173378,-0.158582032,-1.310145497,-0.078359351,-1.288529515,-0.216260299,-1.360573769,0.124586351,-1.305774927,-0.218198285,-0.977561951,0.339378297,-1.022151709,-0.305525988,-0.458686084,0.499165267,-0.567218304,-0.461925387,-0.489643931,0.064436033,-0.510561109,-0.2972022,0.010127274,0.184141099,-0.010127603,-0.184141099,0.546748519,0.210293114,0.528657854,-0.103856929,1.103580236,0.233173952,1.015852213,-0.08132831,Berdiri
-1.207104802,-0.16019617,-1.316589236,-0.080275312,-1.293984056,-0.219718173,-1.366998792,0.122344896,-1.309781909,-0.226294175,-0.979064643,0.336784393,-1.020789742,-0.312645108,-0.461613089,0.498133928,-0.563871384,-0.466289103,-0.487986296,0.064073905,-0.504984438,-0.298600823,0.008432318,0.185679123,-0.008431987,-0.185679451,0.558407187,0.209911734,0.540827334,-0.10807956,1.116598248,0.228670076,1.031059861,-0.082942121,Berdiri
-1.205236554,-0.163731411,-1.315535069,-0.083956167,-1.29255271,-0.222318277,-1.36630249,0.120846085,-1.309778571,-0.22721605,-0.979576349,0.337078243,-1.020272374,-0.312479109,-0.464171857,0.494191766,-0.565837085,-0.464965701,-0.486335516,0.063676693,-0.508393884,-0.298534423,0.008379392,0.1862472,-0.008379061,-0.186246857,0.560667992,0.209307,0.541705966,-0.108883426,1.116022944,0.227326646,1.031968117,-0.081750646,Berdiri
-1.209088445,-0.161574066,-1.318351865,-0.082328543,-1.294753313,-0.220426813,-1.367986679,0.121332251,-1.310223103,-0.227459058,-0.981300235,0.33615002,-1.018572211,-0.31356433,-0.466489643,0.497151822,-0.566736102,-0.465863794,-0.483587086,0.070946619,-0.509350717,-0.296264201,0.008466776,0.186775014,-0.008467108,-0.186775014,0.557521343,0.210038155,0.543311536,-0.108840927,1.118006587,0.229138747,1.034393191,-0.08203195,Berdiri
-1.205669522,-0.159577876,-1.315745473,-0.080528997,-1.29178369,-0.218316093,-1.367399812,0.123056568,-1.30907464,-0.225107297,-0.98158443,0.336434305,-1.018245578,-0.310361266,-0.468107313,0.497987658,-0.568080187,-0.463447958,-0.487111837,0.073295772,-0.510871112,-0.292025715,0.00892241,0.186646968,-0.00892241,-0.186647296,0.55395484,0.2114162,0.537853539,-0.10762161,1.116106153,0.230728865,1.032203794,-0.081727132,Berdiri
-1.211652994,-0.157083988,-1.317929864,-0.079133257,-1.294991374,-0.217121154,-1.366612673,0.12145225,-1.308146596,-0.226781413,-0.98150897,0.336206675,-1.018324018,-0.310374171,-0.470352411,0.495742202,-0.568537056,-0.463205427,-0.493958682,0.075344734,-0.513760567,-0.293676794,0.00959524,0.185839996,-0.00959491,-0.185839996,0.553728521,0.209919021,0.535963476,-0.108814046,1.109338522,0.22849068,1.023686409,-0.083720148,Berdiri
-1.211577296,-0.15751107,-1.316556573,-0.079637922,-1.295007944,-0.216795594,-1.366026402,0.121178865,-1.309049964,-0.224766821,-0.97991842,0.335816413,-1.019887805,-0.307956427,-0.46981433,0.4952043,-0.56843996,-0.462650806,-0.491859645,0.071645543,-0.510263205,-0.294301897,0.00991281,0.185014129,-0.00991281,-0.185014457,0.555597603,0.209559023,0.536620617,-0.109701551,1.111716986,0.226632401,1.026443362,-0.083473168,Berdiri
-1.207263947,-0.15923357,-1.314139843,-0.081508212,-1.291711092,-0.217634097,-1.363257766,0.120631531,-1.306404233,-0.222938493,-0.978896618,0.336307764,-1.020874143,-0.306018144,-0.462712586,0.494371504,-0.568832338,-0.463066757,-0.491691053,0.065184489,-0.512836576,-0.292907417,0.010897688,0.185702309,-0.010897688,-0.185701981,0.55449456,0.210208878,0.541147768,-0.108965307,1.112122416,0.228688478,1.026598334,-0.085308582,Berdiri
-1.203367829,-0.160935774,-1.310842514,-0.082294375,-1.290407658,-0.21720171,-1.360196829,0.119429335,-1.307957292,-0.21847561,-0.977232516,0.334860533,-1.022550106,-0.305364996,-0.461800843,0.492231816,-0.572963357,-0.464759409,-0.492907077,0.060766511,-0.517598391,-0.307709396,0.01195875,0.185300693,-0.01195875,-0.185301021,0.553256571,0.207868025,0.536763191,-0.111097805,1.11207962,0.226001456,1.024524808,-0.090025283,Berdiri
-1.205844402,-0.161485642,-1.312548161,-0.083252728,-1.290943384,-0.219738707,-1.363057017,0.118183687,-1.306171179,-0.223447904,-0.979123592,0.332686901,-1.020713449,-0.307168007,-0.461443484,0.494494557,-0.571558893,-0.464513898,-0.491475344,0.063702926,-0.514998913,-0.306882948,0.012148234,0.183807611,-0.012148565,-0.183807611,0.554496884,0.20574379,0.539040744,-0.111928575,1.113844752,0.225160152,1.023370147,-0.089316607,Berdiri
-1.203451514,-0.164294586,-1.312447667,-0.08562725,-1.289510369,-0.222485498,-1.364349246,0.116618365,-1.305506825,-0.227229834,-0.978965819,0.330568552,-1.020937562,-0.310890257,-0.465259939,0.497369438,-0.57320261,-0.466809243,-0.493106246,0.061546177,-0.514789522,-0.29977268,0.011422803,0.185824111,-0.011423133,-0.185824454,0.550559998,0.20337835,0.534442425,-0.113953844,1.109696984,0.223423004,1.021129966,-0.094390824,Berdiri
-1.198428512,-0.160451114,-1.308777213,-0.081617802,-1.285766125,-0.218384236,-1.362513542,0.122289583,-1.302454114,-0.220755741,-0.978579223,0.333724141,-1.021223664,-0.305643529,-0.463575661,0.498008877,-0.56397444,-0.457664371,-0.494899392,0.062714368,-0.501383364,-0.287418753,0.01106348,0.183770239,-0.01106315,-0.183770582,0.543877482,0.20538862,0.525786877,-0.109611377,1.104318619,0.226211011,1.018481851,-0.089890197,Berdiri
-1.198067069,-0.161571205,-1.308342218,-0.082907818,-1.285385728,-0.218794391,-1.360184789,0.121901557,-1.300996065,-0.219970793,-0.980818272,0.332710892,-1.019009471,-0.30647257,-0.464141756,0.498900831,-0.56188792,-0.457681805,-0.495509535,0.064322241,-0.498811454,-0.282758206,0.009619348,0.183980018,-0.009619348,-0.183980346,0.546592891,0.205889314,0.528814375,-0.108308338,1.109635234,0.225582257,1.023808002,-0.088817917,Berdiri
-1.197285295,-0.164697513,-1.305578828,-0.086118713,-1.284959435,-0.221063167,-1.355831385,0.118279256,-1.301107645,-0.219492614,-0.980619311,0.331315607,-1.019221306,-0.306067288,-0.466810942,0.496018708,-0.561967254,-0.458788574,-0.498444468,0.063111417,-0.502623677,-0.283634722,0.009959247,0.182852998,-0.009958917,-0.182852656,0.540285766,0.202505663,0.557816148,-0.117611095,1.102142453,0.222022802,1.013653517,-0.0892414,Berdiri
-1.195215702,-0.166299134,-1.306037188,-0.087354764,-1.284348369,-0.22340557,-1.356253028,0.11697381,-1.300109386,-0.222490206,-0.978179753,0.332777321,-1.021654963,-0.307043046,-0.467939854,0.495339692,-0.560650885,-0.461427063,-0.498356819,0.049304847,-0.504528999,-0.292289168,0.009086262,0.184493467,-0.009086262,-0.184493139,0.551404238,0.20276542,0.565328956,-0.121833406,1.113332391,0.218031958,1.026630044,-0.092921615,Berdiri
-1.197385073,-0.169356003,-1.309896827,-0.089149959,-1.287920713,-0.226881519,-1.359185934,0.116052896,-1.302271366,-0.225892901,-0.980729342,0.33311981,-1.019155502,-0.311670631,-0.470914453,0.494850367,-0.558313727,-0.463311046,-0.4990004,0.051217582,-0.501740575,-0.293656647,0.008068893,0.185851485,-0.008069225,-0.185851812,0.554836988,0.202610254,0.567734361,-0.120206073,1.118079066,0.217888594,1.029908776,-0.089457311,Berdiri
-1.205779552,-0.167268872,-1.311173916,-0.091041654,-1.288636446,-0.227895766,-1.359130263,0.116109267,-1.303716898,-0.224541262,-0.979385853,0.335938156,-1.020448685,-0.310225815,-0.472415268,0.495192945,-0.560099244,-0.465275615,-0.49772501,0.050662696,-0.500252604,-0.290857762,0.009437722,0.185554072,-0.009438055,-0.1855544,0.556485176,0.202542171,0.534188092,-0.110993966,1.12252295,0.219706982,1.034345865,-0.089240007,Berdiri
-1.205609798,-0.166704923,-1.312822104,-0.091858312,-1.290357947,-0.22891961,-1.359519124,0.115683541,-1.305580378,-0.226554543,-0.981373906,0.333933026,-1.01850903,-0.312291324,-0.469788343,0.502398789,-0.556453466,-0.465562314,-0.491080016,0.055168379,-0.505013227,-0.304959983,0.008291988,0.186548948,-0.008291988,-0.18654862,0.562755525,0.204501867,0.5807935,-0.119167678,1.138305664,0.223672643,1.051776052,-0.09052287,Berdiri
-1.202234864,-0.170320794,-1.300630212,-0.095555507,-1.287121534,-0.231814414,-1.354570866,0.113553651,-1.306295991,-0.222786129,-0.981985569,0.333564401,-1.017905235,-0.312653631,-0.466885656,0.49995631,-0.553201377,-0.462355822,-0.477817953,0.062856779,-0.492687643,-0.29050526,0.007918862,0.186581194,-0.007918862,-0.186581522,0.5595873,0.201673061,0.57894361,-0.119939424,1.133172393,0.22103703,1.048516512,-0.089051887,Berdiri
-1.196610332,-0.17637378,-1.295274258,-0.102393188,-1.281687737,-0.234560549,-1.34656167,0.109702632,-1.301877856,-0.216234237,-0.98104912,0.333704799,-1.018796444,-0.308844477,-0.463150531,0.498240858,-0.555778503,-0.461308748,-0.48473689,0.058750037,-0.497393489,-0.291055232,0.008717756,0.186237946,-0.008718087,-0.186237946,0.547273576,0.199272797,0.568959594,-0.12266323,1.119252682,0.217227817,1.03061378,-0.09170419,Berdiri
-1.193990827,-0.17235525,-1.291212916,-0.098206215,-1.279800177,-0.23046343,-1.344012856,0.111228012,-1.301744103,-0.21286121,-0.98019439,0.334951341,-1.019606471,-0.306714058,-0.461559832,0.495700598,-0.552918553,-0.458238453,-0.48429063,0.05992892,-0.497087538,-0.291049093,0.008886585,0.185886279,-0.008886254,-0.185886607,0.542772055,0.200013995,0.564345837,-0.119589195,1.112819433,0.217826098,1.02363503,-0.08743123,Berdiri
-1.197314024,-0.174384862,-1.293549299,-0.099722996,-1.282919288,-0.231312498,-1.34674716,0.111765705,-1.306260824,-0.210584223,-0.980029404,0.338813275,-1.019718409,-0.307058424,-0.459383994,0.498551011,-0.550124526,-0.457225174,-0.47947979,0.067686848,-0.494067103,-0.292726368,0.008423502,0.188916028,-0.008423833,-0.1889157,0.54765451,0.200974971,0.53170532,-0.112985909,1.12282908,0.218846709,1.032768369,-0.089762226,Berdiri
-1.19888711,-0.173755541,-1.296203375,-0.099173501,-1.284626722,-0.23118566,-1.349619746,0.110322855,-1.307159305,-0.214677006,-0.981737256,0.338613659,-1.018061161,-0.310208112,-0.460288614,0.501071751,-0.552863598,-0.46099481,-0.454498559,0.100662276,-0.495763242,-0.293425798,0.009314204,0.18966876,-0.009313871,-0.18966876,0.548748314,0.201909706,0.530803323,-0.114357777,1.125044346,0.218322054,1.032986641,-0.095105372,Berdiri
-1.195985913,-0.181604236,-1.294939518,-0.107809074,-1.2818892,-0.237607673,-1.349282503,0.106352359,-1.3072716,-0.215123042,-0.981694698,0.335089296,-1.018164039,-0.311338276,-0.45843181,0.494519681,-0.552711844,-0.464648634,-0.449892312,0.095738083,-0.4892914,-0.295997143,0.007843249,0.190414742,-0.007843249,-0.190415084,0.552953422,0.199565321,0.571672142,-0.127030224,1.130538225,0.216737807,1.039185286,-0.097558819,Berdiri
-1.194011807,-0.179503024,-1.294407725,-0.106265984,-1.279907465,-0.236510187,-1.34996438,0.107308038,-1.303766131,-0.213994101,-0.982131898,0.337908924,-1.017675996,-0.310190529,-0.457383722,0.499162704,-0.552336574,-0.462526917,-0.451719999,0.09594772,-0.50475955,-0.302455485,0.007519197,0.189526066,-0.007519529,-0.189525738,0.548202038,0.200130582,0.533058703,-0.116751283,1.123785019,0.214999288,1.034585476,-0.094478942,Berdiri
-1.196145773,-0.17239134,-1.296368361,-0.098815449,-1.282347679,-0.231426761,-1.351951361,0.11035452,-1.3051368,-0.214957625,-0.983494818,0.339587241,-1.016290903,-0.310298473,-0.45789519,0.498418093,-0.555021524,-0.463175893,-0.451652288,0.094354585,-0.503648579,-0.302536607,0.007791139,0.18924886,-0.007791139,-0.189248532,0.548163295,0.202104077,0.532082915,-0.115846224,1.122781634,0.217360467,1.035131097,-0.094480947,Berdiri
-1.195729971,-0.170842201,-1.295305133,-0.097618558,-1.280879736,-0.231224954,-1.35467124,0.109653652,-1.305131435,-0.219520569,-0.982714474,0.339486599,-1.017103672,-0.312524915,-0.457208723,0.494221121,-0.553330958,-0.46568343,-0.483578712,0.066615224,-0.503935635,-0.306432843,0.007634138,0.190091908,-0.007633806,-0.190091908,0.550020933,0.201538116,0.533861339,-0.116808705,1.123577356,0.215488911,1.035601139,-0.097010382,Berdiri
-1.187882662,-0.171915635,-1.301112652,-0.09191592,-1.283549786,-0.226804003,-1.355094552,0.113522962,-1.307767272,-0.217290103,-0.981535852,0.341403991,-1.018205166,-0.309218019,-0.458054036,0.495383173,-0.555922031,-0.463248014,-0.485853791,0.054057937,-0.503929496,-0.313750029,0.007663437,0.189377889,-0.007663437,-0.189378217,0.555509031,0.203763038,0.538015425,-0.116172858,1.12505126,0.21749638,1.039135337,-0.096505582,Berdiri
-1.190270185,-0.169662803,-1.303176999,-0.088864602,-1.285976171,-0.225255609,-1.3557235,0.11540588,-1.307727337,-0.21705994,-0.982855558,0.340477377,-1.016913652,-0.31009233,-0.458724827,0.492868602,-0.555346429,-0.463424116,-0.493666947,0.001477765,-0.495939106,-0.294649392,0.008108931,0.187928334,-0.008108598,-0.187928334,0.552529156,0.201951981,0.534334064,-0.116058193,1.122185946,0.217201173,1.032853127,-0.097709253,Berdiri
-1.193807244,-0.167306334,-1.306922197,-0.087618679,-1.287662506,-0.222978815,-1.357965589,0.116792336,-1.305129409,-0.218022749,-0.983051419,0.338713139,-1.016742349,-0.309988886,-0.458561689,0.494654417,-0.556796014,-0.464694619,-0.494822919,0.00163374,-0.495922178,-0.293193758,0.009968975,0.187244609,-0.009968642,-0.187244281,0.55700314,0.203233331,0.535621881,-0.117798507,1.120184541,0.218312263,1.032131433,-0.10030435,Berdiri
-1.193707108,-0.163079962,-1.304993868,-0.084338069,-1.286684752,-0.220195323,-1.355821133,0.116871968,-1.301384211,-0.215873197,-0.982192099,0.335851014,-1.017609,-0.307639599,-0.461950302,0.495087355,-0.557401955,-0.462173194,-0.49761036,0.000232156,-0.500682414,-0.293778926,0.00961351,0.186858624,-0.009613841,-0.186858624,0.551024437,0.202627406,0.53085196,-0.114563286,1.108862638,0.214124918,1.019413233,-0.094325736,Berdiri
-1.193576217,-0.167161524,-1.304737926,-0.088456079,-1.28573823,-0.22334519,-1.355726838,0.115427978,-1.300374389,-0.216700941,-0.982967675,0.3351807,-1.016855478,-0.308567852,-0.46397385,0.493581861,-0.561082184,-0.461071312,-0.496430218,0.036722537,-0.501432419,-0.294240057,0.009935595,0.185949638,-0.009935595,-0.185949311,0.552693546,0.204072967,0.531525016,-0.118135504,1.102852941,0.213956565,1.013315797,-0.094776161,Berdiri
-1.192392468,-0.168070465,-1.303894401,-0.089414179,-1.284883857,-0.22369495,-1.355217576,0.115214467,-1.300206184,-0.216411218,-0.981991053,0.333148599,-1.01785624,-0.308438957,-0.464165777,0.489458501,-0.56391114,-0.459511042,-0.495793015,0.0456018,-0.502581954,-0.299476743,0.00931079,0.184024975,-0.00931079,-0.184024975,0.55599153,0.205817774,0.53000313,-0.116484657,1.098352551,0.213469759,1.007915735,-0.095107056,Berdiri
-1.191844106,-0.168082654,-1.301998496,-0.08893501,-1.283770323,-0.222539127,-1.350696802,0.116092406,-1.298065186,-0.213450402,-0.979602575,0.336036325,-1.020185947,-0.306943297,-0.462510675,0.490030408,-0.563236594,-0.455053389,-0.496308655,0.04940157,-0.506078601,-0.300377458,0.010407496,0.183068231,-0.010407496,-0.183067903,0.541297913,0.204492941,0.510443509,-0.114838123,1.080202579,0.214542165,0.993421137,-0.091904439,Berdiri
-1.197861552,-0.164346859,-1.30765295,-0.086147457,-1.287569523,-0.218749821,-1.357892394,0.119704336,-1.301708817,-0.211546063,-0.980675757,0.340254784,-1.018983006,-0.303306103,-0.465995461,0.495860606,-0.565765798,-0.45469138,-0.497979134,0.060644493,-0.513978958,-0.303762555,0.01148818,0.183715135,-0.01148818,-0.183715135,0.545923948,0.209104404,0.517463386,-0.112260431,1.08664012,0.216690436,0.998197973,-0.088381313,Berdiri
-1.196153402,-0.16235207,-1.307924986,-0.083497889,-1.28679955,-0.219598114,-1.359888911,0.121010631,-1.30254221,-0.214158341,-0.981403112,0.34146136,-1.018259764,-0.304758072,-0.467915177,0.493794948,-0.566033244,-0.453671157,-0.500290453,0.058615644,-0.514974356,-0.29872027,0.011604046,0.185160488,-0.011604046,-0.18516016,0.556594491,0.212786153,0.522000372,-0.109996773,1.091350913,0.218097493,1.000759602,-0.086926587,Berdiri
-1.191102266,-0.161658973,-1.303745866,-0.083949521,-1.282644033,-0.219690055,-1.357347608,0.118418865,-1.298317909,-0.215503559,-0.982023537,0.33845076,-1.017710567,-0.305836588,-0.466881186,0.497032315,-0.566548288,-0.45622173,-0.497575462,0.065420233,-0.515212417,-0.299381196,0.012249218,0.184507146,-0.012249218,-0.184506819,0.554947913,0.211611405,0.517234623,-0.11099492,1.086699724,0.215847343,0.993771255,-0.089743689,Berdiri
-1.194579482,-0.166319385,-1.309208632,-0.087974682,-1.286802411,-0.22434628,-1.361610651,0.115257651,-1.303518176,-0.221417382,-0.983057261,0.336128563,-1.016802311,-0.312447757,-0.467851907,0.493373275,-0.566234648,-0.461900592,-0.495539993,0.06576585,-0.508730352,-0.301603287,0.01185679,0.185872883,-0.01185679,-0.18587321,0.562093616,0.209674925,0.527372718,-0.114130646,1.098104239,0.216977179,1.007382154,-0.093383968,Berdiri
-1.203215361,-0.167154983,-1.317208409,-0.089269683,-1.292093873,-0.225325987,-1.370096564,0.11727535,-1.307333469,-0.224732742,-0.982335448,0.338135481,-1.017503381,-0.312761605,-0.471400172,0.497725993,-0.568894923,-0.464012504,-0.494381636,0.070019595,-0.507218719,-0.302161723,0.010764471,0.186824158,-0.010764471,-0.18682383,0.568268061,0.211584717,0.534489572,-0.115041927,1.106982112,0.218363002,1.019301295,-0.091618337,Berdiri
-1.19831419,-0.165382743,-1.311508775,-0.087443866,-1.286875248,-0.223408923,-1.362820029,0.117320612,-1.30091989,-0.220223695,-0.983864546,0.336100787,-1.015943408,-0.308381975,-0.471807212,0.498067796,-0.568883061,-0.462636709,-0.494570017,0.070766404,-0.507363021,-0.302255422,0.011230672,0.185556695,-0.011230345,-0.185557023,0.561221302,0.211108431,0.527780116,-0.113865651,1.096152306,0.214611471,1.010422707,-0.09378881,Berdiri
-1.197416782,-0.165222585,-1.310811281,-0.086889915,-1.285899639,-0.222142816,-1.362812757,0.118689269,-1.301017284,-0.216310114,-0.984082758,0.337054908,-1.015698433,-0.307475388,-0.472922176,0.506047785,-0.56718266,-0.461475909,-0.492192179,0.078311063,-0.506340086,-0.302155912,0.011212404,0.185802653,-0.011212404,-0.185802653,0.559148967,0.211347729,0.527224898,-0.112477541,1.097284794,0.215015918,1.008911848,-0.091821529,Berdiri
-1.194326401,-0.160600558,-1.309359312,-0.083538875,-1.283183694,-0.219593406,-1.363710165,0.118871391,-1.297929645,-0.217932686,-0.983360589,0.336443245,-1.016408086,-0.306034952,-0.473740697,0.504006267,-0.566885173,-0.461362898,-0.464411914,0.099625126,-0.50374794,-0.301636577,0.011285816,0.186036214,-0.011285816,-0.186035886,0.562582314,0.21290797,0.531913996,-0.113232739,1.098692894,0.215541467,1.011468172,-0.092457056,Berdiri
-1.19803977,-0.162421122,-1.312337518,-0.08448638,-1.287254214,-0.221776739,-1.365886331,0.117915019,-1.302559137,-0.221918002,-0.984981656,0.338785201,-1.014813423,-0.310152739,-0.47257632,0.504372835,-0.567709923,-0.4626109,-0.460021645,0.104419217,-0.503990531,-0.302343845,0.011177566,0.18627651,-0.011177236,-0.18627651,0.569479883,0.214075536,0.534471631,-0.114396505,1.109025002,0.216382578,1.016476512,-0.095638916,Berdiri
-1.20485127,-0.160311311,-1.314186573,-0.082162783,-1.290500045,-0.21762149,-1.362951279,0.118176788,-1.302036405,-0.221388713,-0.986002505,0.335766643,-1.013813257,-0.308600605,-0.474521279,0.510317922,-0.566891134,-0.463552892,-0.46409601,0.108991563,-0.507691741,-0.29726696,0.01167388,0.185765997,-0.01167388,-0.185765669,0.572887003,0.217310891,0.545552313,-0.111240767,1.109436512,0.220756009,1.02014637,-0.09004242,Berdiri
-1.194591641,-0.164665446,-1.304136276,-0.086826324,-1.281984329,-0.220175862,-1.350480199,0.112371296,-1.294208527,-0.217646122,-0.983563483,0.332996666,-1.016291261,-0.308880478,-0.47001031,0.495731026,-0.564331293,-0.465889007,-0.492529988,0.070890516,-0.51509881,-0.299192965,0.010979925,0.18399851,-0.010979925,-0.18399851,0.55436331,0.208191723,0.532722771,-0.112144746,1.099619031,0.215768158,1.006442428,-0.093234614,Berdiri
-1.190665722,-0.169499442,-1.301854253,-0.090908147,-1.278727412,-0.223535493,-1.347608924,0.111538246,-1.291051149,-0.217952296,-0.982133925,0.334634453,-1.017704844,-0.309231788,-0.4675228,0.498362869,-0.567041814,-0.4655343,-0.491582274,0.069317043,-0.512651205,-0.299429268,0.010850221,0.184318155,-0.010850221,-0.184318155,0.556877315,0.208036169,0.532529593,-0.11404305,1.105648518,0.212774247,1.009951115,-0.095089726,Berdiri
-1.188630223,-0.170081928,-1.300831079,-0.092427418,-1.277187705,-0.224954188,-1.345632672,0.110873252,-1.287305593,-0.218559533,-0.982534945,0.336144388,-1.01727891,-0.308855385,-0.465249747,0.49585098,-0.567253053,-0.467007965,-0.491265833,0.061204113,-0.511830091,-0.296569794,0.00990713,0.185446009,-0.0099068,-0.185445666,0.560272992,0.209089696,0.533951938,-0.115386561,1.108318925,0.214282617,1.013884902,-0.097584501,Berdiri
-1.197842598,-0.170524672,-1.304167271,-0.097118266,-1.27989614,-0.229935884,-1.350061655,0.11181853,-1.293280125,-0.22194092,-0.985914648,0.336312622,-1.013950467,-0.313085526,-0.460234761,0.495134145,-0.561626554,-0.467423141,-0.486262232,0.063282952,-0.503205597,-0.297675878,0.00840342,0.190210849,-0.00840342,-0.190210521,0.564377844,0.210099086,0.541657746,-0.117312089,1.11610198,0.217189908,1.033570409,-0.103940345,Berdiri
-1.200059295,-0.170806423,-1.298520446,-0.097234219,-1.28085053,-0.230441108,-1.350422859,0.113441862,-1.294668317,-0.220457479,-0.985985339,0.338154227,-1.013818145,-0.310112268,-0.463424444,0.500622809,-0.560581982,-0.466880053,-0.48454991,0.062830523,-0.499107897,-0.291321129,0.008121617,0.190270424,-0.00812195,-0.190270752,0.566421688,0.210696712,0.548197031,-0.116023667,1.121868491,0.217573985,1.037010431,-0.100758679,Berdiri
-1.193767548,-0.172740251,-1.289707303,-0.100882106,-1.273949742,-0.229802862,-1.340437651,0.109882981,-1.290188432,-0.211313397,-0.984757245,0.335566431,-1.014996886,-0.304223418,-0.464148968,0.494804054,-0.563756108,-0.461890697,-0.485648394,0.056334499,-0.503136754,-0.289116025,0.009237981,0.187668487,-0.009237981,-0.187668487,0.558473051,0.206444457,0.533831298,-0.115109563,1.109117627,0.213251427,1.021496177,-0.100007772,Berdiri
