nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   ,label       
-1.291689277,-0.066257842,-1.380216718,0.003575241 ,-1.375542641,-0.118328281,-1.378321409,0.179620728 ,-1.357946396,-0.106093504,-0.997607350,0.318197548 ,-0.999038994,-0.202421039,-0.489167482,0.485414416 ,-0.568774879,-0.333561182,-0.317549646,0.147787809 ,-0.367527753,-0.253449142,0.009336994 ,0.161231175 ,-0.009336994,-0.161231533,0.677190006 ,0.145969391 ,0.623817682 ,-0.136079535,1.241493225 ,0.192169502 ,1.199479699 ,-0.010334488,Berdiri     
-1.290308356,-0.068897933,-1.378752232,0.001067294 ,-1.374580979,-0.119623564,-1.377105117,0.180588081 ,-1.357721329,-0.101724379,-0.996693492,0.319086850 ,-0.999746978,-0.199820593,-0.493858427,0.487204909 ,-0.580946147,-0.331840605,-0.322452724,0.151898861 ,-0.365550041,-0.223367557,0.009686831 ,0.160293579 ,-0.009686654,-0.160293937,0.664516091 ,0.145927384 ,0.606071413 ,-0.136361018,1.233302593 ,0.190345839 ,1.190663576 ,-0.016587803,Berdiri     
-1.289187193,-0.073955163,-1.378809333,-0.003693039,-1.374316692,-0.124840185,-1.377513885,0.176209897 ,-1.357723951,-0.107925937,-0.995632708,0.313500971 ,-1.001349807,-0.203677759,-0.491813928,0.481795728 ,-0.585083008,-0.337207645,-0.316580147,0.139877036 ,-0.363211870,-0.228032380,0.009539522 ,0.159907028 ,-0.009539522,-0.159906670,0.679386795 ,0.147516116 ,0.616292894 ,-0.139427125,1.240266323 ,0.191978410 ,1.192285299 ,-0.016515065,Berdiri     
-1.288738966,-0.077227995,-1.377411962,-0.007631549,-1.372382402,-0.127256840,-1.375907540,0.172000185 ,-1.359441280,-0.123067416,-0.995655894,0.311704934 ,-1.001479745,-0.204703346,-0.491621733,0.483231038 ,-0.576980233,-0.336813956,-0.318351090,0.144931287 ,-0.365479469,-0.229545861,0.010164161 ,0.160218045 ,-0.010164337,-0.160218045,0.662262678 ,0.141827345 ,0.623717308 ,-0.156743437,1.226470947 ,0.188133433 ,1.183580875 ,-0.016710404,Berdiri     
-1.286260366,-0.069694169,-1.374358654,0.000045320 ,-1.370548606,-0.120499097,-1.371335149,0.176578343 ,-1.357045412,-0.117792554,-0.994948328,0.310134113 ,-1.002057195,-0.200732753,-0.503970563,0.495222747 ,-0.579952896,-0.329955041,-0.323314279,0.149680495 ,-0.374716640,-0.220479906,0.010256333 ,0.158230484 ,-0.010256333,-0.158230484,0.656809390 ,0.145051911 ,0.603084981 ,-0.138227940,1.212926149 ,0.190090328 ,1.177879214 ,-0.009678067,Berdiri     
-1.286849618,-0.065323643,-1.374558091,0.004259033 ,-1.370990157,-0.116729841,-1.371616960,0.180083916 ,-1.357252955,-0.115364298,-0.995330930,0.317581028 ,-1.001248002,-0.200651944,-0.502399266,0.494163901 ,-0.582389057,-0.324490100,-0.322477400,0.144955486 ,-0.379922599,-0.226784900,0.009680863 ,0.157383218 ,-0.009681039,-0.157383576,0.651859343 ,0.150876462 ,0.601172924 ,-0.134949461,1.213781238 ,0.196562320 ,1.172750711 ,-0.008820077,Berdiri     
-1.287632108,-0.060668007,-1.375468612,0.009812796 ,-1.371979952,-0.111356802,-1.372040391,0.185116723 ,-1.358561039,-0.110970259,-0.993403196,0.318362564 ,-1.002756596,-0.194487154,-0.502493799,0.496784806 ,-0.570349872,-0.316998243,-0.323176622,0.154011741 ,-0.381087571,-0.219041973,0.012266346 ,0.157022998 ,-0.012266521,-0.157022998,0.656626284 ,0.150441572 ,0.605183005 ,-0.133054495,1.211746931 ,0.196457088 ,1.174215317 ,-0.005745840,Berdiri     
-1.288814545,-0.064575136,-1.376676559,0.005326910 ,-1.372641802,-0.114352085,-1.373043776,0.179998785 ,-1.359377146,-0.112945810,-0.994412661,0.314862311 ,-1.002164364,-0.197901726,-0.506967187,0.501535237 ,-0.569259405,-0.320817173,-0.326856017,0.154800355 ,-0.379771441,-0.225901112,0.011538185 ,0.157622039 ,-0.011538185,-0.157622382,0.647003770 ,0.143182799 ,0.597599089 ,-0.135017350,1.208632588 ,0.188163877 ,1.170446873 ,-0.005123556,Berdiri     
-1.287769556,-0.067832649,-1.374424338,0.000810529 ,-1.370695114,-0.117781684,-1.370042086,0.174240068 ,-1.357003689,-0.116051115,-0.995751679,0.307685465 ,-1.001386046,-0.200723514,-0.506819487,0.489465117 ,-0.568148732,-0.318254769,-0.326359034,0.136678457 ,-0.374457181,-0.236752301,0.011807778 ,0.158762932 ,-0.011807778,-0.158762589,0.640527010 ,0.145413607 ,0.592216074 ,-0.138223127,1.191739559 ,0.187607512 ,1.156577706 ,-0.010814148,Berdiri     
-1.289853454,-0.065598026,-1.377989531,0.003417482 ,-1.373931766,-0.116891161,-1.373716116,0.176960677 ,-1.360015750,-0.116964564,-0.993670583,0.309479326 ,-1.003313661,-0.199691445,-0.496182144,0.486059308 ,-0.569495440,-0.313806415,-0.313882440,0.120192051 ,-0.370767832,-0.249363810,0.011336762 ,0.159450427 ,-0.011336762,-0.159450769,0.651048958 ,0.150383264 ,0.600747943 ,-0.137950599,1.210137606 ,0.194677427 ,1.168813825 ,-0.010831216,Berdiri     
-1.292903900,-0.067972064,-1.382673621,0.001668857 ,-1.377439499,-0.119497120,-1.379972696,0.179091051 ,-1.363312721,-0.119225271,-0.993805766,0.314002305 ,-1.003053546,-0.201961577,-0.487165064,0.482786983 ,-0.566889465,-0.320799917,-0.302056283,0.120413847 ,-0.357295305,-0.238812894,0.009374136 ,0.161844894 ,-0.009373958,-0.161844894,0.674916029 ,0.150487125 ,0.640240967 ,-0.154475778,1.241507530 ,0.193550318 ,1.199924707 ,-0.011742209,Berdiri     
-1.291889906,-0.063410304,-1.380261064,0.005431430 ,-1.375735521,-0.115014903,-1.375990391,0.180621043 ,-1.361382246,-0.114662305,-0.992345929,0.316701740 ,-1.004075289,-0.197110191,-0.489017546,0.485485613 ,-0.566215456,-0.311796188,-0.308991879,0.124920771 ,-0.364199162,-0.235704541,0.011809240 ,0.160094216 ,-0.011809240,-0.160094216,0.660736203 ,0.152630329 ,0.608466029 ,-0.137679577,1.218878150 ,0.195297018 ,1.177258611 ,-0.006145105,Berdiri     
-1.288835645,-0.062337071,-1.378020644,0.006573607 ,-1.372371912,-0.114691690,-1.374605536,0.181428745 ,-1.357432723,-0.115436628,-0.993234634,0.315138519 ,-1.003223777,-0.196168900,-0.492184520,0.484036982 ,-0.569133341,-0.314287364,-0.308109283,0.122085504 ,-0.356604129,-0.229208916,0.011289792 ,0.160127312 ,-0.011289617,-0.160127655,0.647785902 ,0.146612555 ,0.600346923 ,-0.137756988,1.209248662 ,0.190131307 ,1.168384671 ,-0.008431382,Berdiri     
-1.292528868,-0.065125488,-1.381310463,0.004865549 ,-1.376626015,-0.116181798,-1.376615882,0.181363776 ,-1.362374783,-0.115900412,-0.991671681,0.314265877 ,-1.004909396,-0.197373018,-0.496446639,0.483541518 ,-0.579129577,-0.316763818,-0.303606063,0.119715951 ,-0.345648170,-0.249589145,0.011110865 ,0.159697771 ,-0.011111042,-0.159697413,0.649733484 ,0.148449555 ,0.607612133 ,-0.153557315,1.219170451 ,0.195353508 ,1.168331981 ,-0.008621071,Berdiri     
-1.289983630,-0.062594600,-1.377857924,0.007038086 ,-1.373867154,-0.112902269,-1.372860312,0.182598084 ,-1.360098124,-0.111691430,-0.991682649,0.316430122 ,-1.004568696,-0.194035456,-0.495706469,0.485209852 ,-0.583022416,-0.311029404,-0.311456293,0.124121115 ,-0.358738780,-0.244793162,0.011230421 ,0.158343092 ,-0.011230421,-0.158343092,0.645928502 ,0.147481322 ,0.606823862 ,-0.148323506,1.208770871 ,0.196182147 ,1.158739686 ,-0.007040542,Berdiri     
-1.297595739,-0.068710759,-1.385973573,0.002502077 ,-1.382336497,-0.117849909,-1.379671574,0.181960419 ,-1.368829966,-0.116200633,-0.992168188,0.316468179 ,-1.004360795,-0.198685572,-0.493455440,0.498820782 ,-0.572182119,-0.319280624,-0.311754376,0.126247555 ,-0.362436324,-0.251645863,0.011148630 ,0.161546275 ,-0.011148630,-0.161545917,0.660250485 ,0.145071611 ,0.620427012 ,-0.153569877,1.226008058 ,0.194241211 ,1.175034404 ,-0.006946436,Berdiri     
-1.298055053,-0.068950504,-1.387677789,0.003086128 ,-1.384350896,-0.119001187,-1.381414294,0.181466296 ,-1.370685577,-0.119501576,-0.991366982,0.312848002 ,-1.005469441,-0.200401410,-0.490233302,0.495760173 ,-0.579299808,-0.324940383,-0.305380940,0.114949241 ,-0.361258268,-0.249586150,0.009587931 ,0.163194194 ,-0.009587931,-0.163194194,0.672357798 ,0.148895577 ,0.612540841 ,-0.142891303,1.242357254 ,0.198019683 ,1.192409277 ,-0.009127847,Berdiri     
-1.302914381,-0.072159678,-1.391952515,-0.000225695,-1.387436867,-0.120774508,-1.385654092,0.181186974 ,-1.373936296,-0.119164959,-0.990389228,0.317113429 ,-1.006239653,-0.201040238,-0.491992772,0.496945530 ,-0.570692778,-0.324466199,-0.303922445,0.107319035 ,-0.353188246,-0.255611837,0.008932463 ,0.164561048 ,-0.008932463,-0.164561048,0.682248294 ,0.144839421 ,0.619472623 ,-0.146630675,1.251904011 ,0.198771849 ,1.201032877 ,-0.011954302,Berdiri     
-1.302260160,-0.067607701,-1.391080618,0.002983544 ,-1.386137247,-0.118066370,-1.385840535,0.180417761 ,-1.372123122,-0.118077092,-0.988968074,0.318517715 ,-1.007365704,-0.197475314,-0.488717854,0.489875853 ,-0.573455811,-0.322047651,-0.303213000,0.119111270 ,-0.349276751,-0.253221750,0.009605840 ,0.165005460 ,-0.009606019,-0.165005103,0.672376990 ,0.144724578 ,0.638083220 ,-0.159942836,1.244827271 ,0.200148672 ,1.193672776 ,-0.009026034,Berdiri     
-1.301894426,-0.067591526,-1.390755177,0.003097966 ,-1.385873795,-0.117954187,-1.384681702,0.180454001 ,-1.372161984,-0.117721982,-0.990736902,0.318440646 ,-1.005672097,-0.198644191,-0.492080361,0.494705349 ,-0.568224847,-0.319064051,-0.302124709,0.111861140 ,-0.346151590,-0.262826949,0.009296755 ,0.164153606 ,-0.009296755,-0.164153606,0.672197461 ,0.148949564 ,0.617413998 ,-0.143189818,1.232944250 ,0.200776190 ,1.188999772 ,-0.003783505,Berdiri     
-1.298920751,-0.069720052,-1.387681246,0.000461854 ,-1.382878184,-0.119672239,-1.382439494,0.176648751 ,-1.369114280,-0.120938510,-0.991477489,0.311553270 ,-1.005421638,-0.200221822,-0.490815222,0.489138186 ,-0.572662592,-0.319900841,-0.303728819,0.106632784 ,-0.351483732,-0.268251866,0.009633240 ,0.163996011 ,-0.009633240,-0.163996011,0.665834665 ,0.144274086 ,0.630525410 ,-0.159252122,1.228052616 ,0.193322852 ,1.179601073 ,-0.008366435,Berdiri     
-1.303134441,-0.067355074,-1.390491724,0.003415738 ,-1.386087537,-0.116860285,-1.383429527,0.182240039 ,-1.371845603,-0.115725622,-0.990792930,0.319562316 ,-1.005478978,-0.197502345,-0.492885262,0.496625811 ,-0.574815571,-0.314542234,-0.310609579,0.119087905 ,-0.358782351,-0.257375211,0.010882609 ,0.163958982 ,-0.010882430,-0.163958982,0.664904654 ,0.146983996 ,0.630292535 ,-0.160246745,1.220418334 ,0.192198589 ,1.174374104 ,-0.010273584,Berdiri     
-1.300833106,-0.069666617,-1.389361143,0.001180313 ,-1.384332418,-0.118515387,-1.384289145,0.181775659 ,-1.371386290,-0.116432458,-0.991800368,0.316899568 ,-1.004590988,-0.196811020,-0.494689763,0.497071058 ,-0.564043224,-0.314669043,-0.308050960,0.118461914 ,-0.356192470,-0.266111523,0.010192719 ,0.164791062 ,-0.010192719,-0.164791062,0.669411898 ,0.145356014 ,0.615681827 ,-0.143526182,1.233947873 ,0.195863128 ,1.186327577 ,-0.009709151,Berdiri     
-1.299466491,-0.064693451,-1.386761665,0.005844590 ,-1.382464767,-0.113713875,-1.379950523,0.185657501 ,-1.368644595,-0.112336338,-0.990386188,0.318058997 ,-1.005710959,-0.193172887,-0.495214850,0.498945177 ,-0.573195815,-0.307645828,-0.305470526,0.120793983 ,-0.346875966,-0.272531420,0.011064850 ,0.163428038 ,-0.011065028,-0.163427681,0.671668768 ,0.144412711 ,0.609617472 ,-0.143748790,1.225152373 ,0.195293516 ,1.177081943 ,-0.007251594,Berdiri     
-1.296209574,-0.064520955,-1.383795738,0.005207966 ,-1.379160047,-0.112399131,-1.378045082,0.183745369 ,-1.365988612,-0.110825345,-0.990995169,0.315467685 ,-1.005099058,-0.190536678,-0.492081493,0.492313117 ,-0.569678605,-0.294396937,-0.304026514,0.122252017 ,-0.348529220,-0.270270646,0.010767707 ,0.161133036 ,-0.010767707,-0.161133394,0.664653063 ,0.148213640 ,0.626653254 ,-0.153976515,1.222329736 ,0.194195986 ,1.175745010 ,-0.006046351,Berdiri     
-1.295279384,-0.066675015,-1.381451011,0.001780212 ,-1.377876043,-0.114167757,-1.375425100,0.181575984 ,-1.366075397,-0.108357683,-0.989964247,0.317958176 ,-1.006163836,-0.193564862,-0.496641994,0.484803677 ,-0.574025393,-0.307494909,-0.315045565,0.114986546 ,-0.357155770,-0.250495017,0.012347382 ,0.161079779 ,-0.012347382,-0.161079779,0.661561608 ,0.148018554 ,0.602414906 ,-0.137234092,1.210470557 ,0.191694498 ,1.169660211 ,-0.003615010,Berdiri     
-1.297073007,-0.067182854,-1.383328080,0.001961798 ,-1.379803061,-0.116048194,-1.376971364,0.182669029 ,-1.366493821,-0.110713914,-0.990582228,0.321372092 ,-1.005462766,-0.195656821,-0.499232054,0.483610392 ,-0.572897017,-0.311277866,-0.318514794,0.115522444 ,-0.358563840,-0.252870113,0.012358163 ,0.161674172 ,-0.012358339,-0.161674514,0.651858389 ,0.142924577 ,0.612177670 ,-0.149270922,1.208177447 ,0.186780319 ,1.164895415 ,-0.004879316,Berdiri     
-1.295699000,-0.067922100,-1.381802559,0.000475994 ,-1.378286481,-0.115896009,-1.376535773,0.181566715 ,-1.365459442,-0.109356791,-0.992307961,0.320925534 ,-1.003700733,-0.194638103,-0.500717044,0.489866644 ,-0.575201154,-0.309295833,-0.318364322,0.106971554 ,-0.355504513,-0.247227222,0.011519589 ,0.161933616 ,-0.011519413,-0.161933616,0.651629150 ,0.145635292 ,0.594577312 ,-0.135841399,1.205359101 ,0.188680977 ,1.163068414 ,-0.006308769,Berdiri     
-1.298206449,-0.066297308,-1.384012818,0.003005121 ,-1.381507754,-0.113840848,-1.377501607,0.185567632 ,-1.368776560,-0.107171118,-0.991126657,0.324889153 ,-1.004448414,-0.191923156,-0.495371521,0.494925290 ,-0.576099038,-0.306600004,-0.316822261,0.116031140 ,-0.355219096,-0.253367513,0.012072382 ,0.163168326 ,-0.012072559,-0.163168326,0.663836956 ,0.147179618 ,0.602427900 ,-0.135524526,1.217831612 ,0.194560051 ,1.171847105 ,-0.005568230,Berdiri     
-1.296799183,-0.061460823,-1.383381009,0.007957702 ,-1.380832553,-0.111282833,-1.377347112,0.187167361 ,-1.367815614,-0.108243704,-0.990523279,0.324702710 ,-1.004995584,-0.190895706,-0.495816708,0.493673265 ,-0.568747699,-0.306063116,-0.316867143,0.126846343 ,-0.360162407,-0.242844298,0.012775429 ,0.162525162 ,-0.012775429,-0.162525162,0.656662703 ,0.154958397 ,0.620189548 ,-0.145675540,1.229998231 ,0.198292390 ,1.178356767 ,-0.007606172,Berdiri     
-1.294938326,-0.061278779,-1.381943345,0.007568074 ,-1.379302621,-0.111772493,-1.377912164,0.186390445 ,-1.366663575,-0.107841797,-0.993054152,0.324942559 ,-1.002487302,-0.191472173,-0.496937037,0.483100533 ,-0.570641339,-0.304027200,-0.319698453,0.112442434 ,-0.357725382,-0.248463407,0.012603221 ,0.163103804 ,-0.012603397,-0.163103804,0.638969123 ,0.147018164 ,0.607853949 ,-0.151575044,1.207376957 ,0.190154880 ,1.160110474 ,-0.009304344,Berdiri     
-1.293604136,-0.065420508,-1.378844738,0.002807277 ,-1.376521945,-0.115755692,-1.373779774,0.180933654 ,-1.363394976,-0.110168554,-0.992664039,0.322194576 ,-1.003348827,-0.195971876,-0.498439401,0.474941552 ,-0.576070666,-0.319470614,-0.321307659,0.109220847 ,-0.356576502,-0.231715620,0.013401529 ,0.162009671 ,-0.013401529,-0.162009314,0.644518137 ,0.140986383 ,0.604278028 ,-0.152446434,1.201353669 ,0.182959840 ,1.154174924 ,-0.011834080,Berdiri     
-1.289033294,-0.062054202,-1.375339389,0.006974860 ,-1.372880697,-0.111966044,-1.371585131,0.184419945 ,-1.359719157,-0.107483990,-0.991186500,0.322326452 ,-1.004619241,-0.192871779,-0.501323104,0.471967369 ,-0.579879820,-0.314262718,-0.330334157,0.109109119 ,-0.358477920,-0.237742350,0.013869211 ,0.160576180 ,-0.013869211,-0.160576180,0.637542367 ,0.139738888 ,0.577331364 ,-0.136741817,1.178887248 ,0.183737621 ,1.136043549 ,-0.007309414,Berdiri     
-1.291293144,-0.066068068,-1.376793504,0.001875895 ,-1.374969840,-0.114835411,-1.372320294,0.181987569 ,-1.363059759,-0.105228111,-0.992749214,0.324174792 ,-1.003057599,-0.194737032,-0.499252379,0.477442533 ,-0.583487868,-0.312943131,-0.327448130,0.106922515 ,-0.361844063,-0.241168991,0.013595447 ,0.160462677 ,-0.013595273,-0.160463020,0.632493496 ,0.140469149 ,0.575120747 ,-0.137194961,1.187077999 ,0.184331998 ,1.140298009 ,-0.011966710,Berdiri     
-1.289598584,-0.065083615,-1.375591278,0.004449965 ,-1.374148250,-0.115669511,-1.372979760,0.183026507 ,-1.357553363,-0.094292477,-0.992350876,0.322895110 ,-1.003484011,-0.193889275,-0.504517198,0.472193837 ,-0.580021262,-0.318786323,-0.329494685,0.106401943 ,-0.352969617,-0.236668751,0.014558824 ,0.160765544 ,-0.014558824,-0.160765544,0.625660896 ,0.137813509 ,0.588318050 ,-0.151498318,1.177954197 ,0.179503292 ,1.131630182 ,-0.014771366,Berdiri     
-1.288884044,-0.067590185,-1.375336766,0.004721063 ,-1.375606656,-0.117020145,-1.371497512,0.182475686 ,-1.363975048,-0.114485174,-0.993004501,0.321570873 ,-1.003155470,-0.197690457,-0.494238198,0.475717723 ,-0.582331121,-0.321790278,-0.322187454,0.100707620 ,-0.347550720,-0.245408505,0.012472796 ,0.161869019 ,-0.012472621,-0.161869019,0.632785559 ,0.137221932 ,0.589257717 ,-0.154696271,1.201328039 ,0.177190527 ,1.148626566 ,-0.024407383,Berdiri     
-1.286265492,-0.063716061,-1.372233033,0.008346109 ,-1.371914268,-0.112642162,-1.367930532,0.185987949 ,-1.359448791,-0.109699428,-0.992275298,0.325219572 ,-1.003434062,-0.194287375,-0.495624214,0.472482413 ,-0.589749932,-0.317257315,-0.323554695,0.098956078 ,-0.348436624,-0.243435711,0.013087645 ,0.160046041 ,-0.013087645,-0.160046384,0.640031397 ,0.142026320 ,0.595533669 ,-0.153158411,1.196242094 ,0.185853139 ,1.149860501 ,-0.014229139,Berdiri     
-1.286964655,-0.062738560,-1.374018669,0.010099441 ,-1.374504447,-0.111827254,-1.370024204,0.186951175 ,-1.363143444,-0.109961778,-0.992625475,0.324840367 ,-1.003146410,-0.194860935,-0.491539955,0.472703218 ,-0.579571187,-0.320128024,-0.319582164,0.110608429 ,-0.348663241,-0.236299455,0.012267521 ,0.160053641 ,-0.012267346,-0.160053998,0.644555986 ,0.144142807 ,0.607164919 ,-0.150837943,1.211238861 ,0.185452759 ,1.168277979 ,-0.012537806,Berdiri     
-1.284027100,-0.070125230,-1.376541376,0.006923440 ,-1.377832294,-0.114717275,-1.372738838,0.184351042 ,-1.367308736,-0.114889443,-0.990532577,0.326003909 ,-1.005495429,-0.200017691,-0.483224273,0.476483226 ,-0.595375776,-0.325446129,-0.322554171,0.088520117 ,-0.351444989,-0.247330576,0.011853886 ,0.161328420 ,-0.011853886,-0.161328420,0.648402154 ,0.143936917 ,0.604462445 ,-0.151751190,1.214393377 ,0.177349642 ,1.170625806 ,-0.021426536,Berdiri     
-1.286053896,-0.068782143,-1.372746825,0.004488776 ,-1.374288917,-0.114739180,-1.368455529,0.182847679 ,-1.364971638,-0.112765267,-0.991513669,0.324639559 ,-1.004332781,-0.195814118,-0.485838294,0.482076705 ,-0.591982543,-0.325862944,-0.322815895,0.097934790 ,-0.349154592,-0.244800642,0.012983118 ,0.160108924 ,-0.012983294,-0.160108924,0.645129800 ,0.143840581 ,0.603175044 ,-0.150877923,1.205401182 ,0.177700341 ,1.164785981 ,-0.020754315,Berdiri     
-1.289846539,-0.068580367,-1.375467658,0.005619641 ,-1.377941132,-0.113175280,-1.369809508,0.185576513 ,-1.368948579,-0.110866934,-0.990162790,0.324910909 ,-1.005596995,-0.194743767,-0.488680720,0.471086621 ,-0.583854139,-0.322887421,-0.319077641,0.092866503 ,-0.342454344,-0.252412975,0.013502612 ,0.160831109 ,-0.013502612,-0.160831109,0.649034441 ,0.142774746 ,0.607098103 ,-0.155248731,1.206936717 ,0.184716329 ,1.166484475 ,-0.014806242,Berdiri     
-1.284648418,-0.069019958,-1.370512605,0.004470382 ,-1.372043967,-0.115587808,-1.365327954,0.183614269 ,-1.361385226,-0.113503776,-0.989552259,0.325231612 ,-1.006188631,-0.194777787,-0.492417455,0.478418469 ,-0.597015858,-0.331807375,-0.322734892,0.099360123 ,-0.346821755,-0.233042806,0.013873038 ,0.161259905 ,-0.013873214,-0.161259905,0.631617248 ,0.140465155 ,0.594587803 ,-0.150774598,1.201296926 ,0.175393760 ,1.157148719 ,-0.019034069,Berdiri     
-1.283394098,-0.070281968,-1.370320201,0.004022078 ,-1.372707725,-0.116254926,-1.365326166,0.181076869 ,-1.357171178,-0.098257162,-0.989563882,0.322948098 ,-1.006587505,-0.198932409,-0.489243090,0.477933645 ,-0.603615344,-0.334947437,-0.324901521,0.088197768 ,-0.351826191,-0.230122253,0.012668214 ,0.161233753 ,-0.012668039,-0.161234096,0.629625738 ,0.144763976 ,0.594460785 ,-0.151137576,1.198634505 ,0.174509898 ,1.155834436 ,-0.023192978,Berdiri     
-1.275463223,-0.066214509,-1.367310762,0.009263289 ,-1.368301153,-0.111863695,-1.364853144,0.185901672 ,-1.352283597,-0.095341004,-0.989093840,0.328542262 ,-1.006394506,-0.194283292,-0.492163718,0.483689368 ,-0.601591587,-0.335465938,-0.326980591,0.098697908 ,-0.354287624,-0.221920118,0.014011201 ,0.161317751 ,-0.014011201,-0.161318108,0.627480388 ,0.143897712 ,0.586274803 ,-0.148453534,1.186658740 ,0.172838733 ,1.145464301 ,-0.018665681,Berdiri     
-1.277784705,-0.063782305,-1.369064808,0.012985054 ,-1.371784687,-0.108871043,-1.364029050,0.190742299 ,-1.360609293,-0.109751329,-0.988922119,0.335287958 ,-1.005912662,-0.191642225,-0.486455023,0.491903335 ,-0.596244574,-0.332528234,-0.324229181,0.097677417 ,-0.348481148,-0.238781556,0.013354178 ,0.162374377 ,-0.013354353,-0.162374377,0.636369705 ,0.150442153 ,0.596671760 ,-0.147160217,1.205444813 ,0.182937592 ,1.160093665 ,-0.016616661,Berdiri     
-1.279460549,-0.060293935,-1.371772766,0.015902551 ,-1.374266386,-0.107078701,-1.368045807,0.191439778 ,-1.363501072,-0.111374833,-0.986846566,0.333901882 ,-1.008097291,-0.191779181,-0.489259213,0.489205956 ,-0.594967484,-0.334028482,-0.326280326,0.098215967 ,-0.349736363,-0.247064412,0.013465027 ,0.162693486 ,-0.013465027,-0.162693843,0.637397587 ,0.147074774 ,0.599034846 ,-0.148497432,1.204985142 ,0.181845129 ,1.158669591 ,-0.016852519,Berdiri     
-1.272064447,-0.055581696,-1.363508344,0.019359978 ,-1.365732789,-0.103238739,-1.360580683,0.193333909 ,-1.349549890,-0.091852419,-0.989193499,0.331128865 ,-1.005631089,-0.187343061,-0.491986513,0.485032052 ,-0.601608276,-0.325856775,-0.330163866,0.096402638 ,-0.355482727,-0.218408763,0.014086667 ,0.159477308 ,-0.014086493,-0.159477308,0.623604476 ,0.146847442 ,0.582228541 ,-0.144773215,1.182337403 ,0.180609837 ,1.134635210 ,-0.010857687,Berdiri     
-1.274754524,-0.057019375,-1.366836548,0.017408447 ,-1.368404627,-0.105340950,-1.365577221,0.190012395 ,-1.351767540,-0.096299060,-0.988595486,0.331532359 ,-1.006605983,-0.193071723,-0.497393191,0.476200223 ,-0.594123483,-0.327309847,-0.332223177,0.086321071 ,-0.353147030,-0.243654028,0.012957292 ,0.160574585 ,-0.012957466,-0.160574943,0.618061900 ,0.141680047 ,0.580694318 ,-0.147108108,1.186557055 ,0.182857975 ,1.139644861 ,-0.013367183,Berdiri     
-1.273663521,-0.063284338,-1.365727544,0.011206133 ,-1.367795706,-0.109724820,-1.363061190,0.184383512 ,-1.351823688,-0.095943615,-0.990551591,0.325310796 ,-1.005190492,-0.194876045,-0.492780298,0.472849935 ,-0.583036363,-0.327173322,-0.328297883,0.098742969 ,-0.356153876,-0.237642676,0.012002790 ,0.158879682 ,-0.012002965,-0.158879682,0.626442611 ,0.142198130 ,0.588386953 ,-0.149107367,1.195572972 ,0.179766208 ,1.148337007 ,-0.017747253,Berdiri     
-1.279886484,-0.071021080,-1.371430755,0.005798361 ,-1.373906970,-0.114319853,-1.363847256,0.183173507 ,-1.356119037,-0.095749483,-0.993747234,0.322433978 ,-1.002450943,-0.199174076,-0.487112761,0.459557503 ,-0.571989775,-0.335395455,-0.317938387,0.081434108 ,-0.348021626,-0.253134161,0.003391395 ,0.163920239 ,-0.003391220,-0.163919881,0.626141429 ,0.138164684 ,0.592530370 ,-0.149689257,1.191367626 ,0.171270013 ,1.152475834 ,-0.028240964,Berdiri     
-1.280750394,-0.068268999,-1.372461200,0.007699065 ,-1.376931667,-0.111060843,-1.365658164,0.181616500 ,-1.361416578,-0.092389822,-0.990702033,0.319820821 ,-1.005639076,-0.198902175,-0.482189834,0.450352639 ,-0.566154540,-0.328892648,-0.315872043,0.067447722 ,-0.342713922,-0.256436527,0.006195073 ,0.158795044 ,-0.006195249,-0.158794701,0.640748441 ,0.141624704 ,0.593007267 ,-0.148256093,1.179657817 ,0.172190994 ,1.142033458 ,-0.023323309,Berdiri     
-1.286670685,-0.062473468,-1.379097939,0.013900550 ,-1.382622600,-0.107327282,-1.372372389,0.187805757 ,-1.366090298,-0.094427943,-0.989428878,0.320500612 ,-1.006523132,-0.193317205,-0.497514516,0.469080120 ,-0.594875038,-0.331496388,-0.323479265,0.076763242 ,-0.344831049,-0.246356353,0.005202632 ,0.162956581 ,-0.005202632,-0.162956581,0.641837537 ,0.142368808 ,0.601837456 ,-0.146049917,1.196434259 ,0.175878078 ,1.156315923 ,-0.018742640,Berdiri     
-1.281147242,-0.061231147,-1.373067737,0.015121198 ,-1.376521587,-0.105948180,-1.359660625,0.174726412 ,-1.359786630,-0.094535552,-0.993873119,0.312394112 ,-1.002502441,-0.192047179,-0.514748931,0.471645206 ,-0.611629605,-0.317925274,-0.336984426,0.127760604 ,-0.333896935,-0.247373655,0.014458173 ,0.154251814 ,-0.014458346,-0.154251471,0.610930324 ,0.142043278 ,0.576915979 ,-0.146672159,1.166763663 ,0.176866382 ,1.126469970 ,-0.020348128,Berdiri     
